Email,Name,Business Name,Category,Location,zipCode,Business Description,Phone,Website,Donation Link,Image,In Need
Emmasbbq1@gmail.com,,Emma’s BBQ,Restaurant,"Seattle, WA",,,+12064131523,https://www.facebook.com/emmasbbq1/,,,
kezirac@gmail.com,,Kezira Cafe,Restaurant,"Seattle, WA",,,+12065881024,keziracaffe.com,,,
TBD,,Bana Ethiopian and Eritrean Restaurant,Restaurant,"Seattle, WA",,,+12067233587,https://banaethiopiantogo.com/,,,
bananasgrillseattle@gmail.com,,Bananas Grill,Restaurant,"Seattle, WA",,,+12064204839,https://bananagrillseattle.com/,,,
TBD,,Cafe Ibex,Restaurant,"Seattle, WA",,,+12067217537,http://cafeibexseattle.cafecityguide.website/,,,
bigredej@yahoo.com,,Lil Red Takeout & Catering,"Takeout, Catering","Seattle, WA",,,+12067602931,https://lilredtakeout.com/,,,
emeraldcityfishco@gmail.com,,Emerald City Fish and Chips,Restaurant,"Seattle, WA",,,+12067603474,https://www.emeraldcityfishchips.com/,,,
delish86@gmail.com,,Delish Ethiopean Cuisine,Restaurant,"Seattle, WA",,,+12067233821,http://delishethiopianfood.com/,,,
clockworkcounter@mail.com,,Clockwork Counter Bakery,Restaurant,"Seattle, WA",,,+12069416267,https://www.facebook.com/clockworkcounterbakery/,,,
hello@thecomfortzonesoulfood.com,,Comfort Zone,Restaurant,"Seattle, WA",,,+12062462800,https://thecomfortzonesoulfood.com/,,,
info@cityteriyaki.com,,City Teriyaki,Restaurant,"Seattle, WA",,,+12067232489,https://cityteriyaki.com/,,,
info@hunniwater.com,,Hunni Co.,Restaurant,"Seattle, WA",,,+14255820671,https://www.hunniwater.com/info,,,
grandmasindakitchen@gmail.com,,Grandma's in Da Kitchen,Restaurant,"Seattle, WA",,,+12534265618,https://www.facebook.com/grandmasindakitchen/,,,
TBD,,Heaven Sent Fried Chicken,Restaurant,"Seattle, WA",,,+14252679672,https://www.heavensentfriedchicken.com/,,,
info@lumpiaworld.com,,Lumpia World,Restaurant,"Seattle, WA",,,+12538745867,http://www.lumpiaworld.com/,,,
orders@cakesofparadisebakery.com,,Cakes of Paradise,Restaurant,"Seattle, WA",,,+12067631151,http://www.cakesofparadisebakery.com/,,,
info@consciouseatery.org,,We Eat Conscious,Restaurant,"Seattle, WA",,,+12066594098,http://consciouseatery.org/,,,
info@mojitoseattle.com,,Mojito,Restaurant,"Seattle, WA",,,+12065253162,https://www.mojitoseattle.com/,,,
TBD,,Altha's Louisiana Cajun Store & Deli,Restaurant,"Seattle, WA",,,+12537192242,https://althascajunspices.com/,,,
nanasouthernkitchen@gmail.com,,Nana's Southern Kitchen,Restaurant,"Kent, WA",,,+12532436711,https://www.facebook.com/nanassouthernkitchen/,,,
info@datcreolesoul.com,,Dat Creole Soul,Restaurant,"Seattle, WA",,,+12063791513,https://datcreolesoul.com/,,,
kathyjo@kjscakerybakery.com,,KJs Cakery Bakery Sweet Shop,Restaurant,"Seattle, WA",,,+12532772516,https://www.kjscakerybakery.com/,,,
inquiry@pinckneycookiecafe.com,,Pinckney Cookies,Restaurant,"Seattle, WA",,,+14252839993,lovethesecookies.com,,,
esouk@hotmail.com,,Enat Ethiopian Restaurant,Restaurant,"Seattle, WA",,,+12063624901,http://www.ethiopianrestaurant.com/washington/enat_ethiopia.html,,,
contact@myahadu.com,,Ahadu Restaurant,Restaurant,"Seattle, WA",,,+12064403399,https://www.facebook.com/myahadu/,,,
zurisdonutz@gmail.com,,Zuri's Donutz,Restaurant,"Lynwood, WA",,,+14255828803,https://www.facebook.com/zurisdonutz/,,,
TBD,,Scoop Du Jour,Restaurant,"Seattle, WA",,,+12063259562,https://www.facebook.com/pages/Scoop-Du-Jour-Ice-Creamery/111578165543941,,,
kaffaseattle@gmail.com,,Kaffa Coffee and Wine Bar,Restaurant,"Seattle, WA",,,+12064533558,https://kaffafoods.com/,,,
jebenamarket@gmail.com,,Jebena Cafe,Restaurant,"Seattle, WA",,,+12063650757,https://jebenacafe.com/,,,
Sharronthestylist@gmail.com,,Drae's Lake Route,Restaurant,"Seattle, WA",,,+12067229464,https://www.facebook.com/Draeslakeroute/,,,
umamikushi@icloud.com,,Umami Kushi,Restaurant,"Seattle, WA",,,+12062651923,https://umamikushi.com/,,,
TBD,,Mama Sambusa Kitchen,Restaurant,"Seattle, WA",,,+12063562911,instagram.com/mamasambusakitchen/,,,
info@junebabyseattle.com,,Junebaby,Restaurant,"Seattle, WA",,,+12062574470,https://www.junebabyseattle.com/welcome,,,
info@lucindaseattle.com,,Lucinda,Restaurant,"Seattle, WA",,,+12064578180,https://www.lucindaseattle.com/,,,
info@salarerestaurant.com,,Salare,Restaurant,"Seattle, WA",,,+12065562192,https://salarerestaurant.com/,,,
info@boonboonacoffee.com,,Boon Boona,Restaurant,"Seattle, WA",,,+14254968618,https://www.boonboonacoffee.com/,,,
hello@jubacafe.com,,Juba,Restaurant,"Seattle, WA",,,+12062422011,https://juba-restaurant-cafe.business.site/,,,
info@thewinealley.com,,The Wine Alley,Restaurant,"Seattle, WA",,,+14252714501,https://www.thewinealley.com/The_Wine_Alley2/About_Us.html,,,
angelcitydeli@mail.com,,Angel City Deli,Restaurant,"Seattle, WA",,,+12067722223,https://www.angelcitydeli.com/,,,
terrelljackson2010@gmail.com,,Catfish Corner,Restaurant,"Seattle, WA",,,+12067357084,https://www.catfish-corner.com/,,,
sales@silverslicebakery.com,,Silver Slice Bakery,Restaurant,"Seattle, WA",,,+12068028666,https://www.silverslicebakery.com/,,,
,,Juju's Kitchen,Restaurant,"Seattle, WA",,,+12065789772,https://www.instagram.com/jujuskitchen1/,,,
info@whereyaatmatt.com,,Where Ya At Matt,Restaurant,"Seattle, WA",,,+13143743081,https://whereyaatmatt.com/,,,
pepa@gravyvashon.com,,Gravy Vashon,Restaurant,"Seattle, WA",,,+12064630489,https://www.gravyvashon.com/#gravy,,,
pamskitchen@gmail.com,,Pam's Kitchen,Restaurant,"Seattle, WA",,,+12066967010,https://pams-kitchen.com/home-2/,,,
info@blackstarkebab.com,,Black Star Kebab Food Truck,Restaurant,"Seattle, WA",,,+12064994019,http://www.blackstarkebab.com/,,,
jonesbarbeque1@gmail.com,,Jones Barbeque,Restaurant,"Seattle, WA",,,+12067396169,https://www.jonesbarbeque.com/,,,
catering@jemilsbigeasy.com,,Jemil's Big Easy,Restaurant,"Seattle, WA",,,+12066416551,https://jemilsbigeasy.com/,,,
,,509 Caribbean Cuisine,Restaurant,"2450 Springhill Road, Tallahassee, FL",,,+18507651440,,,,
,,Baked Expectations,Restaurant,"Tallahassee, FL",,,+18503208045,,,,
,,Barb's Brittles,Restaurant,"1671 N. Monroe St. #6A, Tallahassee, FL",,,+18503859839,,,,
,,Bella Blends,Restaurant,"Tallahassee, FL",,,,,,,
,,Big Easy Snowballs,Restaurant,"1621 N. Monroe, Tallahassee, FL",,,+18503296010,,,,
,,Breadwinners BBQ,Restaurant,"1907 S Adams St, Tallahassee, FL",,,+18503220210,,,,
,,Break Fast Grill,Restaurant,"310 Polk Dr, Tallahassee, FL",,,+18507658304,,,,
,,BW's Grill (Crawfordville),Restaurant,"27F Azalea Dr., Tallahassee, FL",,,+18507456257,,,,
,,Caribbean Crossroads,Restaurant,"Tallahassee, FL",,,+18503455744,,,,
,,Catering with Care,Restaurant,"1431 South Monroe St, Tallahassee, FL",,,+18507650127,,,,
,,Cheat Day Treats,Restaurant,"Tallahassee, FL",,,+18506650669,,,,
,,Chef Shac,Restaurant,"Tallahassee, FL",,,,,,,
,,Chicago Chicken and Grill,Restaurant,"2121 W Pensacola St Suite E, Tallahassee, FL",,,+18503292752,,,,
,,Chopped and Smoked BBQ,Restaurant,"Mobile, Tallahassee, FL",,,+18135627382,,,,
,,CJ's Kitchen & Catering,Restaurant,"1716 Norman Park Dr, Tallahassee, FL",,,,,,,
,,CK's Crab House,Restaurant,"2809 S Monroe St, Tallahassee, FL",,,+18506294435,,,,
,,"Conchman Conway, LLC",Restaurant,"3183 Notre Dame St, Tallahassee, FL",,,+18507270593,,,,
,,Crabby Creations,Restaurant,"Tallahassee, FL",,,+18504009902,,,,
,,Curbside BBQ,Restaurant,"316 N Copeland St, Tallahassee, FL",,,+18505453586,,,,
,,Desserts by Dawn Michelle,Restaurant,"Tallahassee, FL",,,+18505660876,,,,
,,E&J 5 Buck BBQ,Restaurant,"1622 S Monroe St, Tallahassee, FL",,,+18503204465,,,,
,,Earley's Kitchen,Restaurant,"1458 S Monroe St, Tallahassee, FL",,,+118502247090,,,,
,,G&G Caribbean Restaurant,Restaurant,"745 Apalachee Pkwy, Tallahassee, FL",,,+18502229157,,,,
,,Granny's Fried Chicken Food Truck,Restaurant,"723 W Orange Ave, Tallahassee, FL",,,+18505914025,,,,
,,Great Plates,Restaurant,"1313 Jackson Bluff Rd, Tallahassee, FL",,,+18507454579,,,,
,,Heavenly Eatz-Chef Reshard Plummer,Restaurant,"Tallahassee, FL",,,+18507665278,,,,
,,Hemplade Vegan Cafe,Restaurant,"707 Old Bainbridge Rd., Tallahassee, FL",,,+18507274599,,,,
,,Jmo's SneauxBall,Restaurant,"2033 S. Adams St., Tallahassee, FL",,,+18509331239,,,,
,,Kent's Smokin' Sausages,Restaurant,"Tallahassee, FL",,,+18505107777,,,,
,,Kerri's Koolers,Restaurant,"Tallahassee, FL",,,+18505904144,,,,
,,Khufu's Smokehouse,Restaurant,"3030 S Adams St., Tallahassee, FL",,,+18505103692,,,,
,,"King Konch, LLC",Restaurant,"2011 S Adams St, Tallahassee, FL",,,+18506887723,,,,
,,King Kuisine,Restaurant,"Tallahassee, FL",,,+18505979976,,,,
,,King's BBQ,Restaurant,"2504 W Tennessee St, Tallahassee, FL",,,+18502416279,,,,
,,Kona Ice,Restaurant,"Tallahassee, FL",,,+18505591482,,,,
,,Leola's Crab Shack,Restaurant,"710 W Orange Ave, Tallahassee, FL",,,+18505750395,,,,
,,Lindy's (Crawfordville),Restaurant,"2120 Crawfordville Hwy, Tallahassee, FL",,,+18509268886,,,,
,,Luxe Personal Chef & Catering,Restaurant,"Sharer Road, Tallahassee, FL",,,+18503210857,,,,
,,Ma's Diner,Restaurant,"6668-9 Thomasville Rd, Tallahassee, FL",,,+18507651910,,,,
,,Mae's Mobile Kitchen,Restaurant,"Tallahassee, FL",,,+18502646210,,,,
,,Mo Betta BBQ,Restaurant,"3105 Apalachee Pkwy, Tallahassee, FL",,,+18505708800,,,,
,,Mr. B's Cafe & Catering,Restaurant,"Tallahassee, FL",,,+18506615140,,,,
,,Ms. Dee's Kitchen,Restaurant,"717 Old Bainbridge Rd, Tallahassee, FL",,,+18503197439,,,,
,,Oh' Lemonade,Restaurant,"Railroad Square Art Park 618 McDonnell, Tallahassee, FL",,,+18502649471,,,,
,,Olean's Cafe,Restaurant,"1605 S Adams St, Tallahassee, FL",,,+18505210259,,,,
,,Pineappetit,Restaurant,"Tallahassee, FL",,,,,,,
,,Q-Ti Cakes,Restaurant,"2475 ApalacheePkwy, Tallahassee, FL",,,+118504455739,,,,
,,Rhino's Kitchen,Restaurant,"Tallahassee, FL",,,+18504083040,,,,
,,Right On 'Que BBQ & Catering,Restaurant,"Tallahassee, FL",,,+15612815667,,,,
,,Ryder's Water Ice,Restaurant,"Tallahassee, FL",,,+14846432781,,,,
,,RyePies' Southern Kitchen,Restaurant,"Tallahassee, FL",,,,,,,
,,Smackin' Good Wings Food Truck,Restaurant,"Tallahassee, FL",,,+18505918057,,,,
,,Smokin' Lo's BBQ,Restaurant,"926 W Tharpe St, Tallahassee, FL",,,+18502944885,,,,
,,Smoothie Time,Restaurant,"1208 Capital Cir SE, Tallahassee, FL",,,+18503548064,,,,
,,Soul Vegetarian Restaurant,Restaurant,"1205 S Adams St, Tallahassee, FL 32301",,,+18502643680,,,,
,,Tasty J's (Crawfordville),Restaurant,"3336 Crawfordville Hwy, Tallahassee, FL",,,+18506618512,,,,
,,TC Bakery feat. Ma Mary's,Restaurant,"614 Eugenia St, Tallahassee, FL",,,+18505771776,,,,
,,The Bagel Market & Bistro,Restaurant,"6267 Old Water Oak Drive - Suite 105, Tallahassee, FL",,,+18507650598,,,,
,,The Spotted Dick Foodery,Restaurant,"524 N Martin Luther King Jr. Blvd., Tallahassee, FL",,,+13479695527,,,,
,,William's Jamaican Jerk & BBQ,Restaurant,"2520 W Tharpe St, Tallahassee, FL",,,+18507451181,,,,
,,Vegan Vybz,Restaurant,"Tallahassee, FL",,,,,,,
,,Velvet Rose Cake Boutique,Restaurant,"Tallahassee, FL",,,+17865125612,,,,
,,Archibald & Woodrow's,Restaurant,"4215 Greensboro Ave, Tuscaloosa, AL",,,,https://www.facebook.com/Archibald-Woodrows-BBQ-180553175313107/,,,
,,Archibald's,Restaurant,"1211 Martin Luther King Jr Blvd, Northport, AL",,,,https://www.facebook.com/archibaldsbbq/?ref=br_rs,,,
,,Catfish Heaven,Restaurant,"2502 21st St, Tuscaloosa, AL",,,,https://www.facebook.com/Catfish-Heaven-296956587038503/,,,
,,Flavas Restaurant,Restaurant,"1509 Dinah Washington Ave, Tuscaloosa, AL",,,,https://www.facebook.com/pages/Flavaz-Seafood-Soulfood-Restaurant/110782200335692,,,
,,K.S.V.,Restaurant,"2451-2535 Culver Rd, Tuscaloosa, AL",,,,https://www.facebook.com/pages/KSV-Restaurant/339963576530711?ref=br_rs,,,
,,King's Kitchen,Restaurant,"501 Hargrove Rd E, Tuscaloosa, AL",,,,https://www.facebook.com/Kings-Kitchen-732253153874703/,,,
,,Mae's Southern Cafe,Restaurant,"4419 Hwy 43 N, Northport, Tuscaloosa, AL",,,,https://www.facebook.com/JohnsonNOwens/,,,
,,Northport Fish & Things,Restaurant,"2727 Lurleen Wallace Blvd, Northport, AL",,,,https://www.facebook.com/Northport-Fish-and-Things-187392595008766/,,,
,,Reggae Flava,Restaurant,"2322 4th St, Tuscaloosa, AL",,,,https://www.facebook.com/ReggaeFlavaLLC/,,,
,,Richardson Cafe & Catering,Restaurant,"900 Hillcrest School Rd, Tuscaloosa, AL",,,,https://www.facebook.com/Richardson-Cafe-and-Catering-106564740946523/,,,
,,Thomas Rib Shack,Restaurant,"2931 15th St, Tuscaloosa, AL",,,,https://www.facebook.com/Thomas-Rib-ShackSoul-Food-Sunday-1490197674561407/,,,
,,The Brown Bag,Restaurant,"9425 Jones Rd, Northport, Tuscaloosa, AL",,,,https://www.facebook.com/The-Brown-Bag-Restaurant-152423351437573/,,,
,,Twelve25,Restaurant,"1225 University Blvd, Tuscaloosa, AL",,,,https://www.facebook.com/thetweIve25/,,,
,,Aces Food Truck,Food Truck,"Tuscaloosa, AL",,,,https://www.facebook.com/AcesRestaurant/,,,
,,Archibald's Food Truck,Food Truck,"Tuscaloosa, AL",,,,https://www.facebook.com/archibaldfoodtruck/,,,
,,Be Gone,Food Truck,"Tuscaloosa, AL",,,,https://www.facebook.com/BeGoneFood/,,,
,,Catch A Taste,Food Truck,"Tuscaloosa, AL",,,,https://www.facebook.com/catchataste/,,,
,,Wilson 5 Cafe,Food Truck,"Tuscaloosa, AL",,,,https://www.facebook.com/wilson5cafe/,,,
,,Blessed Bites,Food,"Tuscaloosa, AL",,,,https://www.facebook.com/Blessed-Bites-142516819748978/,,,
,,Brummi's Yummies,Food,"Tuscaloosa, AL",,,,https://www.facebook.com/brummiyummiestuscaloosa/,,,
,,Celestial Treat,Food,"Tuscaloosa, AL",,,,https://www.facebook.com/CelestialTreat/,,,
,,Exquisite Unique Kreations,Food,"Tuscaloosa, AL",,,,https://www.facebook.com/markeisha.l.martin,,,
,,King's Nade,Food,"Tuscaloosa, AL",,,,https://www.facebook.com/kingNade/,,,
,,Lasting Impressionz Catering,Catering,"Tuscaloosa, AL",,,,https://www.facebook.com/LastingImpressionzTusc/,,,
,,Tori's Water Ice,Food,"Tuscaloosa, AL",,,,https://www.facebook.com/toriwaterice/,,,
,,A Slice of Heaven,Restaurant,"Tucson, AZ",,,,https://www.facebook.com/heavensperfection/,,,
,,Ada Imports Market,Restaurant,"Tucson, AZ",,,,,,,
,,Alafia: West African Cuisine,Restaurant,"Tucson, AZ",,,,https://www.facebook.com/alafiawestafricancuisine/,,,
,,ATL Wings,Restaurant,"Tucson, AZ",,,,atlwings.com,,,
,,AZ Fit Kitchen,Restaurant,"Tucson, AZ",,,,azfitkitchen.com,,,
,,Baked (Home Bakery),Restaurant,"Tucson, AZ",,,,bakedcreation.com,,,
,,Batter to Cake Athletics,Restaurant,"Tucson, AZ",,,,battertocakeathletics.com,,,
,,Big Brotha BBQ,Restaurant,"Tucson, AZ",,,,https://www.facebook.com/Big-Brotha-BBQ-108351884156463/,,,
,,Black Vibez Catering,Restaurant,"Tucson, AZ",,,,https://www.facebook.com/BlacksVibez/posts/148404033236230#,,,
,,BXQ_520,Restaurant,"Tucson, AZ",,,,bxqbodega.com,,,
,,Café Desta,Restaurant,"Tucson, AZ",,,,destacafe.com,,,
,,CeeDees Jamaican Cuisine,Restaurant,"Tucson, AZ",,,,ceedeecafe.com,,,
,,Cee's KC Style BBQ & Soul Food,Restaurant,"Tucson, AZ",,,,https://www.facebook.com/steve.hones.98,,,
,,Cookin Wit Cort,Restaurant,"Tucson, AZ",,,,https://www.facebook.com/cookinwitcort/,,,
,,Cotton Family BBQ ( Food Truck),Restaurant,"Tucson, AZ",,,,https://www.facebook.com/CottonFamilyBarbecue/,,,
,,Curb,Restaurant,"Tucson, AZ",,,,,,,
,,Cuzzo BBQ and Soul Food,Restaurant,"Tucson, AZ",,,,cuzzosbbqandsoulfood.com,,,
,,D’s Island Grill,Restaurant,"Tucson, AZ",,,,dsislandgrilltucson.com,,,
,,Da Boots BBQ Shop,Restaurant,"Tucson, AZ",,,,https://www.facebook.com/dabootsllc/,,,
,,Downtown Clifton,Restaurant,"Tucson, AZ",,,,thedowntownclifton.com,,,
,,Elizabeth Berryhill Classic Custom Cakes and Sweet Treats,Restaurant,"Tucson, AZ",,,,https://www.facebook.com/ClassicCustomCakesandSweetTreats,,,
,,Eko Market,Restaurant,"Tucson, AZ",,,,,,,
,,Grandma’s Recipe Catering,Restaurant,"Tucson, AZ",,,,,,,
,,Hop Street Bar & Lounge,Restaurant,"Tucson, AZ",,,,hopstreetlounge.com,,,
,,Hush Social Club,Restaurant,"Tucson, AZ",,,,https://www.facebook.com/hushtucson/,,,
,,Kat Daddy's,Restaurant,"Tucson, AZ",,,,https://www.facebook.com/katdaddysaz/,,,
,,Ken’s Hardwood Barbeque,Restaurant,"Tucson, AZ",,,,kenshardwoodbbq.com,,,
,,Love Always Cakes by: LaToya Nicole,Restaurant,"Tucson, AZ",,,,lovealwayscakes.wixsite.com/site,,,
,,Mama Carey’s Catering,Restaurant,"Tucson, AZ",,,,mamaccatering.com,,,
,,Memi's After 5,Restaurant,"Tucson, AZ",,,,https://www.facebook.com/memisafter5/,,,
,,Mouth of the South Salsa,Restaurant,"Tucson, AZ",,,,https://www.facebook.com/mouthofthesouthsalsa/,,,
,,Mr. Cookman's BBQ Food Truck,Restaurant,"Tucson, AZ",,,,mrcookmans.com,,,
,,Mr. K's Barbeque,Restaurant,"Tucson, AZ",,,,https://mr-ks-original-bbq.business.site,,,
,,NOSH Tucson,Restaurant,"Tucson, AZ",,,,noshtucson.com,,,
,,Nur Market & Restaurant,Restaurant,"Tucson, AZ",,,,nurmarketaz.com,,,
,,Off The Hook Catering,Restaurant,"Tucson, AZ",,,,https://www.facebook.com/OFFTHEHOOKTUCSON/,,,
,,Purple Tree Organic Açaí Food Truck,Restaurant,"Tucson, AZ",,,,purpletreeorganicaz.com,,,
,,Queen Sheba Restaurant,Restaurant,"Tucson, AZ",,,,queenshebatucson.com,,,
,,QueenEatz Nutrition/Queen Quizine Meal Prep,Restaurant,"Tucson, AZ",,,,https://www.queeneatznutrition.com/queen-quizine,,,
,,Smokey Mo,Restaurant,"Tucson, AZ",,,,smokeymo.com,,,
,,Sydney's Sweet Shoppe,Restaurant,"Tucson, AZ",,,,https://sydneyssweetshoppe.com,,,
,,Urban Fresh,Restaurant,"Tucson, AZ",,,,urbanfreshtucson.com,,,
,,Zemam's & Zemam's Too,Restaurant,"Tucson, AZ",,,,zemamsrestaurants.com,,,
,,Ahead of Style,Hair,"Tucson, AZ",,,,aheadofstyleaz.com/,,,
,,Angie Love Hair Studio,Hair,"Tucson, AZ",,,,https://www.facebook.com/UniqueShears/,,,
,,B & K's Kinky Coils,Hair,"Tucson, AZ",,,,https://bandkskinkycoils.com,,,
,,The Barber Lounge,Hair,"Tucson, AZ",,,,barberloungeaz.com,,,
,,B. D Barbershop,Hair,"Tucson, AZ",,,,https://www.facebook.com/BDbarbershop/,,,
,,The Beauty Lounge,Hair,"Tucson, AZ",,,,https://www.facebook.com/Beauty-Lounge-1646078199052516/,,,
,,Bofia Braiding Salon,Hair,"Tucson, AZ",,,,https://www.facebook.com/Bofia-Braiding-Salon-Tucson-206849576460683/,,,
,,Braidz By Dinene,Hair,"Tucson, AZ",,,,https://www.facebook.com/braidsbydinene/,,,
,,Brock The Barber,Hair,"Tucson, AZ",,,,brockthebarber.com,,,
,,Da’Lisa Monique Hair Studio,Hair,"Tucson, AZ",,,,https://www.facebook.com/dalisamoniquehairstudio/,,,
,,Divinity Beauty Bar,Hair,"Tucson, AZ",,,,divinitybeautybaraz.com,,,
,,Dunbar Kingdom Kutz,Hair,"Tucson, AZ",,,,dunbarbarberacademy.com,,,
,,Fresh Cutz,Hair,"Tucson, AZ",,,,https://www.facebook.com/TucsonFreshCutz/,,,
,,Glamourchicc,Hair,"Tucson, AZ",,,,Glamourchicc.com,,,
,,Hair by Dollie,Hair,"Tucson, AZ",,,,hairbydollz.com,,,
,,Head’liners Barber Shop,Hair,"Tucson, AZ",,,,https://www.facebook.com/HeadlinersBarberShopLlc/,,,
,,ICON Barber Lounge,Hair,"Tucson, AZ",,,,https://instagram.com/iconbarberlounge,,,
,,Kias Extensions,Hair,"Tucson, AZ",,,,https://www.facebook.com/ykia.turner.5,,,
,,Knotbox,Hair,"Tucson, AZ",,,,https://knotbox.shop,,,
,,Melvira’s Hair Studio,Hair,"Tucson, AZ",,,,melvirashairstudio.com,,,
,,Posse’s Styling Emporium,Hair,"Tucson, AZ",,,,https://www.facebook.com/possesstyle/,,,
,,Remilaku's Natural Beauty Salon,Hair,"Tucson, AZ",,,,https://www.facebook.com/pages/Remilakus-Natural-Beauty-Salon/437950376356278,,,
,,Stylezby Tiauna,Hair,"Tucson, AZ",,,,styleseat.com/m/v/tiaunatwine2,,,
,,Tommie's Barber-Beauty,Hair,"Tucson, AZ",,,,tommiesbarberbeauty.com,,,
,,Twisted Crowns,Hair,"Tucson, AZ",,,,twisted-crowns.com,,,
,,"3Twelves, Nurse Staffing Agency",Employment,"Tucson, AZ",,,,3twelves.com,,,
,,Abyssinian Style,,"Tucson, AZ",,,,AbyssinianStyle.com,,,
,,Adia the Doula,,"Tucson, AZ",,,,adiajamille.com,,,
,,Barbies Love 4 Lashes,,"Tucson, AZ",,,,barbieslove4lashes.com,,,
,,Body Salsa,,"Tucson, AZ",,,,http://bodysalsa.store,,,
,,BrownSugars Bling,,"Tucson, AZ",,,,https://www.facebook.com/Brownsugar-Bling-118374216217813/,,,
,,BW Beauty,Beauty,"Tucson, AZ",,,,https://www.facebook.com/BWBeautyLLC/,,,
,,Church Ink Tattoo Parlor,Tattoo,"Tucson, AZ",,,,https://www.churchinktattoos.com/,,,
