email,name,businessName,category,city,state,zipCode,businessDescription,phone,phone,website,dontationLink,image,inNeed
,,Luxe Personal Chef & Catering,Restaurant,Tallahassee,FL,,,+118503210857,+18503210857,,,,
,,Ma's Diner,Restaurant,Tallahassee,FL,,,+118507651910,+18507651910,,,,
,,Mae's Mobile Kitchen,Restaurant,Tallahassee,FL,,,+118502646210,+18502646210,,,,
,,Mo Betta BBQ,Restaurant,Tallahassee,FL,,,+118505708800,+18505708800,,,,
,,Mr. B's Cafe & Catering,Restaurant,Tallahassee,FL,,,+118506615140,+18506615140,,,,
,,Ms. Dee's Kitchen,Restaurant,Tallahassee,FL,,,+118503197439,+18503197439,,,,
,,Oh' Lemonade,Restaurant,Tallahassee,FL,,,+118502649471,+18502649471,,,,
,,Olean's Cafe,Restaurant,Tallahassee,FL,,,+118505210259,+18505210259,,,,
,,Pineappetit,Restaurant,Tallahassee,FL,,,,,,,,
,,Q-Ti Cakes,Restaurant,Tallahassee,FL,,,+118504455739,+18504455739,,,,
,,Rhino's Kitchen,Restaurant,Tallahassee,FL,,,+118504083040,+18504083040,,,,
,,Right On 'Que BBQ & Catering,Restaurant,Tallahassee,FL,,,+115612815667,+15612815667,,,,
,,Ryder's Water Ice,Restaurant,Tallahassee,FL,,,+114846432781,+14846432781,,,,
,,RyePies' Southern Kitchen,Restaurant,Tallahassee,FL,,,,,,,,
,,Smackin' Good Wings Food Truck,Restaurant,Tallahassee,FL,,,+118505918057,+18505918057,,,,
,,Smokin' Lo's BBQ,Restaurant,Tallahassee,FL,,,+118502944885,+18502944885,,,,
,,Smoothie Time,Restaurant,Tallahassee,FL,,,+118503548064,+18503548064,,,,
,,Soul Vegetarian Restaurant,Restaurant,Tallahassee,FL,,,+118502643680,+18502643680,,,,
,,Tasty J's (Crawfordville),Restaurant,Tallahassee,FL,,,+118506618512,+18506618512,,,,
,,TC Bakery feat. Ma Mary's,Restaurant,Tallahassee,FL,,,+118505771776,+18505771776,,,,
,,The Bagel Market & Bistro,Restaurant,Tallahassee,FL,,,+118507650598,+18507650598,,,,
,,The Spotted Dick Foodery,Restaurant,Tallahassee,FL,,,+113479695527,+13479695527,,,,
,,William's Jamaican Jerk & BBQ,Restaurant,Tallahassee,FL,,,+118507451181,+18507451181,,,,
,,Vegan Vybz,Restaurant,Tallahassee,FL,,,,,,,,
,,Velvet Rose Cake Boutique,Restaurant,Tallahassee,FL,,,+117865125612,+17865125612,,,,
,,Archibald & Woodrow's,Restaurant,Tuscaloosa,AL,,,,,https://www.facebook.com/Archibald-Woodrows-BBQ-180553175313107/,,,
,,Archibald's,Restaurant,Northport,AL,,,,,https://www.facebook.com/archibaldsbbq/?ref=br_rs,,,
,,Catfish Heaven,Restaurant,Tuscaloosa,AL,,,,,https://www.facebook.com/Catfish-Heaven-296956587038503/,,,
,,Flavas Restaurant,Restaurant,Tuscaloosa,AL,,,,,https://www.facebook.com/pages/Flavaz-Seafood-Soulfood-Restaurant/110782200335692,,,
,,K.S.V.,Restaurant,Tuscaloosa,AL,,,,,https://www.facebook.com/pages/KSV-Restaurant/339963576530711?ref=br_rs,,,
,,King's Kitchen,Restaurant,Tuscaloosa,AL,,,,,https://www.facebook.com/Kings-Kitchen-732253153874703/,,,
,,Mae's Southern Cafe,Restaurant,Tuscaloosa,AL,,,,,https://www.facebook.com/JohnsonNOwens/,,,
,,Northport Fish & Things,Restaurant,Northport,AL,,,,,https://www.facebook.com/Northport-Fish-and-Things-187392595008766/,,,
,,Reggae Flava,Restaurant,Tuscaloosa,AL,,,,,https://www.facebook.com/ReggaeFlavaLLC/,,,
,,Richardson Cafe & Catering,Restaurant,Tuscaloosa,AL,,,,,https://www.facebook.com/Richardson-Cafe-and-Catering-106564740946523/,,,
,,Thomas Rib Shack,Restaurant,Tuscaloosa,AL,,,,,https://www.facebook.com/Thomas-Rib-ShackSoul-Food-Sunday-1490197674561407/,,,
,,The Brown Bag,Restaurant,Tuscaloosa,AL,,,,,https://www.facebook.com/The-Brown-Bag-Restaurant-152423351437573/,,,
,,Twelve25,Restaurant,Tuscaloosa,AL,,,,,https://www.facebook.com/thetweIve25/,,,
,,Aces Food Truck,Food Truck,Tuscaloosa,AL,,,,,https://www.facebook.com/AcesRestaurant/,,,
,,Archibald's Food Truck,Food Truck,Tuscaloosa,AL,,,,,https://www.facebook.com/archibaldfoodtruck/,,,
,,Be Gone,Food Truck,Tuscaloosa,AL,,,,,https://www.facebook.com/BeGoneFood/,,,
,,Catch A Taste,Food Truck,Tuscaloosa,AL,,,,,https://www.facebook.com/catchataste/,,,
,,Wilson 5 Cafe,Food Truck,Tuscaloosa,AL,,,,,https://www.facebook.com/wilson5cafe/,,,
,,Blessed Bites,Food,Tuscaloosa,AL,,,,,https://www.facebook.com/Blessed-Bites-142516819748978/,,,
,,Brummi's Yummies,Food,Tuscaloosa,AL,,,,,https://www.facebook.com/brummiyummiestuscaloosa/,,,
,,Celestial Treat,Food,Tuscaloosa,AL,,,,,https://www.facebook.com/CelestialTreat/,,,
,,Exquisite Unique Kreations,Food,Tuscaloosa,AL,,,,,https://www.facebook.com/markeisha.l.martin,,,
,,King's Nade,Food,Tuscaloosa,AL,,,,,https://www.facebook.com/kingNade/,,,
,,Lasting Impressionz Catering,Catering,Tuscaloosa,AL,,,,,https://www.facebook.com/LastingImpressionzTusc/,,,
,,Tori's Water Ice,Food,Tuscaloosa,AL,,,,,https://www.facebook.com/toriwaterice/,,,
,,A Slice of Heaven,Restaurant,Tucson,AZ,,,,,https://www.facebook.com/heavensperfection/,,,
,,Ada Imports Market,Restaurant,Tucson,AZ,,,,,,,,
,,Alafia: West African Cuisine,Restaurant,Tucson,AZ,,,,,https://www.facebook.com/alafiawestafricancuisine/,,,
,,ATL Wings,Restaurant,Tucson,AZ,,,,,atlwings.com,,,
,,AZ Fit Kitchen,Restaurant,Tucson,AZ,,,,,azfitkitchen.com,,,
,,Baked (Home Bakery),Restaurant,Tucson,AZ,,,,,bakedcreation.com,,,
,,Batter to Cake Athletics,Restaurant,Tucson,AZ,,,,,battertocakeathletics.com,,,
,,Big Brotha BBQ,Restaurant,Tucson,AZ,,,,,https://www.facebook.com/Big-Brotha-BBQ-108351884156463/,,,
,,Black Vibez Catering,Restaurant,Tucson,AZ,,,,,https://www.facebook.com/BlacksVibez/posts/148404033236230#,,,
,,BXQ_520,Restaurant,Tucson,AZ,,,,,bxqbodega.com,,,
,,Café Desta,Restaurant,Tucson,AZ,,,,,destacafe.com,,,
,,CeeDees Jamaican Cuisine,Restaurant,Tucson,AZ,,,,,ceedeecafe.com,,,
,,Cee's KC Style BBQ & Soul Food,Restaurant,Tucson,AZ,,,,,https://www.facebook.com/steve.hones.98,,,
,,Cookin Wit Cort,Restaurant,Tucson,AZ,,,,,https://www.facebook.com/cookinwitcort/,,,
,,Cotton Family BBQ ( Food Truck),Restaurant,Tucson,AZ,,,,,https://www.facebook.com/CottonFamilyBarbecue/,,,
,,Curb,Restaurant,Tucson,AZ,,,,,,,,
,,Cuzzo BBQ and Soul Food,Restaurant,Tucson,AZ,,,,,cuzzosbbqandsoulfood.com,,,
,,D’s Island Grill,Restaurant,Tucson,AZ,,,,,dsislandgrilltucson.com,,,
,,Da Boots BBQ Shop,Restaurant,Tucson,AZ,,,,,https://www.facebook.com/dabootsllc/,,,
,,Downtown Clifton,Restaurant,Tucson,AZ,,,,,thedowntownclifton.com,,,
,,Elizabeth Berryhill Classic Custom Cakes and Sweet Treats,Restaurant,Tucson,AZ,,,,,https://www.facebook.com/ClassicCustomCakesandSweetTreats,,,
,,Eko Market,Restaurant,Tucson,AZ,,,,,,,,
,,Grandma’s Recipe Catering,Restaurant,Tucson,AZ,,,,,,,,
,,Hop Street Bar & Lounge,Restaurant,Tucson,AZ,,,,,hopstreetlounge.com,,,
,,Hush Social Club,Restaurant,Tucson,AZ,,,,,https://www.facebook.com/hushtucson/,,,
,,Kat Daddy's,Restaurant,Tucson,AZ,,,,,https://www.facebook.com/katdaddysaz/,,,
,,Ken’s Hardwood Barbeque,Restaurant,Tucson,AZ,,,,,kenshardwoodbbq.com,,,
,,Love Always Cakes by: LaToya Nicole,Restaurant,Tucson,AZ,,,,,lovealwayscakes.wixsite.com/site,,,
,,Mama Carey’s Catering,Restaurant,Tucson,AZ,,,,,mamaccatering.com,,,
,,Memi's After 5,Restaurant,Tucson,AZ,,,,,https://www.facebook.com/memisafter5/,,,
,,Mouth of the South Salsa,Restaurant,Tucson,AZ,,,,,https://www.facebook.com/mouthofthesouthsalsa/,,,
,,Mr. Cookman's BBQ Food Truck,Restaurant,Tucson,AZ,,,,,mrcookmans.com,,,
,,Mr. K's Barbeque,Restaurant,Tucson,AZ,,,,,https://mr-ks-original-bbq.business.site,,,
,,NOSH Tucson,Restaurant,Tucson,AZ,,,,,noshtucson.com,,,
,,Nur Market & Restaurant,Restaurant,Tucson,AZ,,,,,nurmarketaz.com,,,
,,Off The Hook Catering,Restaurant,Tucson,AZ,,,,,https://www.facebook.com/OFFTHEHOOKTUCSON/,,,
,,Purple Tree Organic Açaí Food Truck,Restaurant,Tucson,AZ,,,,,purpletreeorganicaz.com,,,
,,Queen Sheba Restaurant,Restaurant,Tucson,AZ,,,,,queenshebatucson.com,,,
,,QueenEatz Nutrition/Queen Quizine Meal Prep,Restaurant,Tucson,AZ,,,,,https://www.queeneatznutrition.com/queen-quizine,,,
,,Smokey Mo,Restaurant,Tucson,AZ,,,,,smokeymo.com,,,
,,Sydney's Sweet Shoppe,Restaurant,Tucson,AZ,,,,,https://sydneyssweetshoppe.com,,,
,,Urban Fresh,Restaurant,Tucson,AZ,,,,,urbanfreshtucson.com,,,
,,Zemam's & Zemam's Too,Restaurant,Tucson,AZ,,,,,zemamsrestaurants.com,,,
,,Ahead of Style,Hair,Tucson,AZ,,,,,aheadofstyleaz.com/,,,
,,Angie Love Hair Studio,Hair,Tucson,AZ,,,,,https://www.facebook.com/UniqueShears/,,,
,,B & K's Kinky Coils,Hair,Tucson,AZ,,,,,https://bandkskinkycoils.com,,,
,,The Barber Lounge,Hair,Tucson,AZ,,,,,barberloungeaz.com,,,
,,B. D Barbershop,Hair,Tucson,AZ,,,,,https://www.facebook.com/BDbarbershop/,,,
,,The Beauty Lounge,Hair,Tucson,AZ,,,,,https://www.facebook.com/Beauty-Lounge-1646078199052516/,,,
,,Bofia Braiding Salon,Hair,Tucson,AZ,,,,,https://www.facebook.com/Bofia-Braiding-Salon-Tucson-206849576460683/,,,
,,Braidz By Dinene,Hair,Tucson,AZ,,,,,https://www.facebook.com/braidsbydinene/,,,
,,Brock The Barber,Hair,Tucson,AZ,,,,,brockthebarber.com,,,
,,Da’Lisa Monique Hair Studio,Hair,Tucson,AZ,,,,,https://www.facebook.com/dalisamoniquehairstudio/,,,
,,Divinity Beauty Bar,Hair,Tucson,AZ,,,,,divinitybeautybaraz.com,,,
,,Dunbar Kingdom Kutz,Hair,Tucson,AZ,,,,,dunbarbarberacademy.com,,,
,,Fresh Cutz,Hair,Tucson,AZ,,,,,https://www.facebook.com/TucsonFreshCutz/,,,
,,Glamourchicc,Hair,Tucson,AZ,,,,,Glamourchicc.com,,,
,,Hair by Dollie,Hair,Tucson,AZ,,,,,hairbydollz.com,,,
,,Head’liners Barber Shop,Hair,Tucson,AZ,,,,,https://www.facebook.com/HeadlinersBarberShopLlc/,,,
,,ICON Barber Lounge,Hair,Tucson,AZ,,,,,https://instagram.com/iconbarberlounge,,,
,,Kias Extensions,Hair,Tucson,AZ,,,,,https://www.facebook.com/ykia.turner.5,,,
,,Knotbox,Hair,Tucson,AZ,,,,,https://knotbox.shop,,,
,,Melvira’s Hair Studio,Hair,Tucson,AZ,,,,,melvirashairstudio.com,,,
,,Posse’s Styling Emporium,Hair,Tucson,AZ,,,,,https://www.facebook.com/possesstyle/,,,
,,Remilaku's Natural Beauty Salon,Hair,Tucson,AZ,,,,,https://www.facebook.com/pages/Remilakus-Natural-Beauty-Salon/437950376356278,,,
,,Stylezby Tiauna,Hair,Tucson,AZ,,,,,styleseat.com/m/v/tiaunatwine2,,,
,,Tommie's Barber-Beauty,Hair,Tucson,AZ,,,,,tommiesbarberbeauty.com,,,
,,Twisted Crowns,Hair,Tucson,AZ,,,,,twisted-crowns.com,,,
,,"3Twelves, Nurse Staffing Agency",Employment,Tucson,AZ,,,,,3twelves.com,,,
,,Abyssinian Style,,Tucson,AZ,,,,,AbyssinianStyle.com,,,
,,Adia the Doula,,Tucson,AZ,,,,,adiajamille.com,,,
,,Barbies Love 4 Lashes,,Tucson,AZ,,,,,barbieslove4lashes.com,,,
,,Body Salsa,,Tucson,AZ,,,,,http://bodysalsa.store,,,
,,BrownSugars Bling,,Tucson,AZ,,,,,https://www.facebook.com/Brownsugar-Bling-118374216217813/,,,
,,BW Beauty,Beauty,Tucson,AZ,,,,,https://www.facebook.com/BWBeautyLLC/,,,
,,Church Ink Tattoo Parlor,Tattoo,Tucson,AZ,,,,,https://www.churchinktattoos.com/,,,
,,Coach Me,,Tucson,AZ,,,,,https://www.unlockingme.org/,,,
,,"Cochise Health and Racquet Club, Kay Piorot",,Tucson,AZ,,,,,,,,
,,D'Atoine's Total Fitness,Fitness,Tucson,AZ,,,,,https://www.thumbtack.com/az/tucson/personal-trainers/datoines-total-fitness-llc/service/348890358816686094,,,
,,Desiree Gonzales,,Tucson,AZ,,,,,desireegonzales.me,,,
,,Dirty Dawgs,,Tucson,AZ,,,,,http://www.dirtydawgs.biz/,,,
,,Divine Synergy Therapeutics,,Tucson,AZ,,,,,https://www.naturaltucson.com/businesses/az-tucson-divine-synergy-therapeutics,,,
,,"Dr. Sharon E. Lister-Green, D.D.S.",Dental,Tucson,AZ,,,,,sharonlisterdds.com,,,
,,Envision Health Massage,Massage,Tucson,AZ,,,,,http://www.juvallmassage.weebly.com/,,,
,,"Flatout Fitness, Deshaun Webbe",Fitness,Tucson,AZ,,,,,https://www.youtube.com/channel/UC-ATHDaf4tZ40JuPjUHzroA,,,
,,Happy Nappy Vegan,,Tucson,AZ,,,,,happynappyvegan.com,,,
,,Hear to Help,,Tucson,AZ,,,,,,,,
,,Janet Baker Zumba,Fitness,Tucson,AZ,,,,,janetbaker.zumba.com,,,
,,Kelvonnah Stidhum Artist & Health Coach,Wellness,Tucson,AZ,,,,,litteaaz.weebly.com,,,
,,Lash Factor Studio,,Tucson,AZ,,,,,lashfactorstudio.com,,,
,,Love In A Cup,,Tucson,AZ,,,,,loveinacupblends.com,,,
,,Meraki Beauty,,Tucson,AZ,,,,,https://www.facebook.com/MerakiBeautyProfessional/,,,
,,Mingle Salon and Spa,,Tucson,AZ,,,,,https://www.facebook.com/minglesalonandspa/,,,
,,Nails By Valerie/Great Waves Salon,Salon,Tucson,AZ,,,,,https://www.facebook.com/greatwavessalon/,,,
,,OM Yoga,Fitness,Tucson,AZ,,,,,omyogatucson.com,,,
,,Power and Exercise Fitness Center,Fitness,Tucson,AZ,,,,,www.powerandexercisefitnesscenter.com,,,
,,Tashiology Skincare,Wellness,Tucson,AZ,,,,,tashiologyskincare.com,,,
,,The Healing Place,,Tucson,AZ,,,,,http://www.theplaceofhealing.com/,,,
,,Tula Wellness & Aesthetics,Wellness,Tucson,AZ,,,,,tulawellnessmd.com,,,
,,Twenty Five Twelve Collective,,Tucson,AZ,,,,,https://www.2512collective.com/,,,
,,Vanhella Collier Arbonne Essentials & More,,Tucson,AZ,,,,,https://www.facebook.com/MizzzV/,,,
,,Barbea Williams Performing Arts,Arts,Tucson,AZ,,,,,https://www.facebook.com/BarbeaWilliamsPerformingCompany/#,,,
,,Chezale Presents,Arts,Tucson,AZ,,,,,chezalepresents.com,,,
,,Crystal Stark Music,Arts,Tucson,AZ,,,,,www.crystalstarkmusic.com,,,
,,Dancing in the Streets AZ,Arts,Tucson,AZ,,,,,www.ditsaz.org,,,
,,"DJ Elektra Tek, Sandra Turner",Arts,Tucson,AZ,,,,,https://www.facebook.com/djEleKtraTek,,,
,,DJ Freshwaves Zuby,Arts,Tucson,AZ,,,,,https://www.facebook.com/Djfreshwaves,,,
,,"DJ Impeccable, Antoine Moore",Arts,Tucson,AZ,,,,,https://www.facebook.com/DjImpeccable/,,,
,,"DJ Mista T, Terry Thomas",Arts,Tucson,AZ,,,,,,,,
,,DJ She Kinda?,Arts,Tucson,AZ,,,,,,,,
,,DJ Ventura Tounsel (Ace),Arts,Tucson,AZ,,,,,,,,
,,Ooh-Weee Entertainment,Arts,Tucson,AZ,,,,,,,,
,,Movement Culture,Arts,Tucson,AZ,,,,,,,,
,,Studio Axé,Arts,Tucson,AZ,,,,,,,,
,,Tucson Capoeira - United Capoeira Association,Arts,Tucson,AZ,,,,,,,,
,,1Focus Productions,Arts,Tucson,AZ,,,,,,,,
,,3T Productions Mobile Lighting & Sound,Arts,Tucson,AZ,,,,,,,,
,,Buds Blossoms and Bad Asses,Arts,Tucson,AZ,,,,,https://budsbloomsandbadasses.com,,,
,,Black Minds Matter,Arts,Tucson,AZ,,,,,,,,
,,Creative Collabs,Arts,Tucson,AZ,,,,,https://www.facebook.com/CreativeCollabsTucson/,,,
,,Cruiz Photos,Arts,Tucson,AZ,,,,,,,,
,,Curated Colour,Arts,Tucson,AZ,,,,,https://facebook.com/CuratedColour,,,
,,Dana Southerland Photography,Arts,Tucson,AZ,,,,,,,,
,,Dunbar Pavilion,Arts,Tucson,AZ,,,,,,,,
,,"FreeGame Brand, Graphic Design & Photography",Arts,Tucson,AZ,,,,,https://www.facebook.com/FreeGameBrand/,,,
,,Joe Jackson Jr Video Creator & Photography,Arts,Tucson,AZ,,,,,,,,
,,Karima White Photography,Arts,Tucson,AZ,,,,,,,,
,,Kayla K Photography,Arts,Tucson,AZ,,,,,,,,
,,Matrix Media Consulting Group,Arts,Tucson,AZ,,,,,,,,
,,Mocktails and the Mind,Arts,Tucson,AZ,,,,,,,,
,,Pinnacle Marketing Consulting,Arts,Tucson,AZ,,,,,,,,
,,PITTography Productions,Arts,Tucson,AZ,,,,,,,,
,,"PRIDEnAMBITION Film, Photo and Design",Arts,Tucson,AZ,,,,,,,,
,,Renee Marchelle,Arts,Tucson,AZ,,,,,reneemarchelle.com,,,
,,Roux Events,Arts,Tucson,AZ,,,,,rouxeventsllc.com,,,
,,RoyalVisions,Arts,Tucson,AZ,,,,,,,,
,,"Unleash Your Image, Photography",Arts,Tucson,AZ,,,,,https://www.facebook.com/unleashyourimage/,,,
,,Vibrant Hues Events,Arts,Tucson,AZ,,,,,,,,
,,Wilson & Henry Photography,Arts,Tucson,AZ,,,,,wilsonhenry.com,,,
,,Xppose Media,Arts,Tucson,AZ,,,,,,,,
,,Abstract_DRIP,Clothing,Tucson,AZ,,,,,,,,
,,Amelia Renée Atelier,Clothing,Tucson,AZ,,,,,ameliareneeatelier.com,,,
,,Black Broccoli,Clothing,Tucson,AZ,,,,,shopblackbroccoli.com,,,
,,Bra Spa,Clothing,Tucson,AZ,,,,,www.braspa.co,,,
,,Dee's International Fashion Boutique,Clothing,Tucson,AZ,,,,,,,,
,,D&K Fashion Boutique,Clothing,Tucson,AZ,,,,,,,,
,,DustyMoon Studio,Clothing,Tucson,AZ,,,,,,,,
,,Grace Eleyae,Clothing,Tucson,AZ,,,,,,,,
,,Hop Street Lounge,Clothing,Tucson,AZ,,,,,,,,
,,Ignis Clothing,Clothing,Tucson,AZ,,,,,ignisclothing.com,,,
,,Jada's Beauty Bar,Clothing,Tucson,AZ,,,,,http://www.jadasbeautybar.com,,,
,,Jamille Textiles,Clothing,Tucson,AZ,,,,,,,,
,,Jeminis Prodigy,Clothing,Tucson,AZ,,,,,,,,
,,LilChic BabyBug Boutique,Clothing,Tucson,AZ,,,,,www.lilchicbabybugboutique.com,,,
,,Luca Ryann,Clothing,Tucson,AZ,,,,,lucaryann.com,,,
,,Shop Desertd,Clothing,Tucson,AZ,,,,,,,,
,,Sistas and Sons,Clothing,Tucson,AZ,,,,,https://www.facebook.com/sistasandsons/#,,,
,,The Sonja Collection,Clothing,Tucson,AZ,,,,,https://www.etsy.com/shop/thesonjacollection/,,,
,,"Tee Your Movement, Amber Thomas",Clothing,Tucson,AZ,,,,,,,,
,,Ugly and Gifted University,Clothing,Tucson,AZ,,,,,https://www.storefrontier.com/cashlansky,,,
,,Worst Western,Clothing,Tucson,AZ,,,,,,,,
,,Coasters,Automotive,Tucson,AZ,,,,,,,,
,,JT Auto,Automotive,Tucson,AZ,,,,,1jtauto.com,,,
,,Roadrunner Bicycles,Automotive,Tucson,AZ,,,,,,,,
,,Transit Cycles,Automotive,Tucson,AZ,,,,,,,,
,,Wildcat Auto Glass,Automotive,Tucson,AZ,,,,,,,,
,,Affordable Comfort Systems,Home Improvement,Tucson,AZ,,,,,,,,
,,G-TECH HVAC,Home Improvement,Tucson,AZ,,,,,www.gtechhvac.com,,,
,,Powe Painting,Home Improvement,Tucson,AZ,,,,,,,,
,,Tech Squad,Home Improvement,Tucson,AZ,,,,,https://facebook.com/techsquadaz,,,
,,The Yard Barber,Home Improvement,Tucson,AZ,,,,,https://www.facebook.com/theyardbarber2020/,,,
,,"Allison Miller, Artist",,Tucson,AZ,,,,,,,,
,,Artemesia,,Tucson,AZ,,,,,www.byartemesia.com,,,
,,The Black Bonsai Guy,,Tucson,AZ,,,,,,,,
,,Brown Sugar Gift Boxes,,Tucson,AZ,,,,,,,,
,,Clarabelle Blue,,Tucson,AZ,,,,,,,,
,,Crystal Stark Music,,Tucson,AZ,,,,,crystalstarkmusic.com,,,
,,Drutopia (Plants)*,,Tucson,AZ,,,,,,,,
,,EVERLASTING & COMPANY,,Tucson,AZ,,,,,,,,
,,HEIRLOOM & ACCESSORIES,,Tucson,AZ,,,,,,,,
,,Here's Chapbook Bread,,Tucson,AZ,,,,,,,,
,,"Kempton Hall, Artist",,Tucson,AZ,,,,,,,,
,,Mendesha Creates,,Tucson,AZ,,,,,,,,
,,The Neamen Lyles Experience,,Tucson,AZ,,,,,neamen.com,,,
,,Nettie’s Custom Gift Baskets,,Tucson,AZ,,,,,,,,
,,Two Hearts Furniture Artistry,,Tucson,AZ,,,,,https://www.facebook.com/474534733313266/,,,
,,Arizona Hertitage Tours,,Tucson,AZ,,,,,,,,
,,B.A.L.L Clinic,,Tucson,AZ,,,,,,,,
,,Black Renaissance,,Tucson,AZ,,,,,,,,
,,BLAX radio,,Tucson,AZ,,,,,,,,
,,Blissful Creatives,,Tucson,AZ,,,,,blissfulcreativesedu.com,,,
,,Boss Women Unite,,Tucson,AZ,,,,,,,,
,,The Confetti Collective,,Tucson,AZ,,,,,,,,
,,Desiree Maultsby,,Tucson,AZ,,,,,,,,
,,The Full Nelson,,Tucson,AZ,,,,,thefullnelson.net,,,
,,Growing Steps Childcare & Learning Center,,Tucson,AZ,,,,,,,,
,,Innovation Pest Tech,,Tucson,AZ,,,,,,,,
,,Jenelle Lewis,,Tucson,AZ,,,,,,,,
,,Profit Project,,Tucson,AZ,,,,,,,,
,,Social Entrepreneur Circle,,Tucson,AZ,,,,,socialecircle.com,,,
,,Tucker Coaching & Consulting,,Tucson,AZ,,,,,tuckercoaching.net,,,
,,Xppose Media,,Tucson,AZ,,,,,,,,
,,"Dianetta Thomas, Caldwell Banker Realty",,Tucson,AZ,,,,,,,,
,,"Janelle Briggs, Stackhouse",,Tucson,AZ,,,,,,,,
,,"Maxima Miller, Realty Executives Arizona Territory",,Tucson,AZ,,,,,,,,
,,"Michelle Ihegborow, AZ Power Team - Re/Max Results",,Tucson,AZ,,,,,,,,
,,"Nichole Adams, State Farm Insurance",,Tucson,AZ,,,,,http://www.nicholeadamssf.com/,,,
,,"Robin Elaiho, Keller Williams Southern Arizona",,Tucson,AZ,,,,,,,,
,,"Sean Chambers, Chambers Home Partners",,Tucson,AZ,,,,,,,,
,,"Wendy Clark, Long Realty Company",,Tucson,AZ,,,,,,,,
,,Yusuf Abdul-Wadoud,,Tucson,AZ,,,,,,,,
,,Barbea Williams Performing Company,,Tucson,AZ,,,,,https://www.facebook.com/BarbeaWilliamsPerformingCompany/,,,
,,Black Girl Vibranium,,Tucson,AZ,,,,,https://www.facebook.com/BlackGirlVibranium/,,,
,,Black Lives Matter Tucson,,Tucson,AZ,,,,,https://www.facebook.com/ALLblacklives/,,,
,,Bright Star Community Development,,Tucson,AZ,,,,,https://www.facebook.com/communityoutreachorganization/,,,
,,The Colette Sims Center,,Tucson,AZ,,,,,https://cfsaz.org/donors/donate/programs/?fbclid=IwAR1w2ji4_WYRXuVGb41Al-a6wQuhKrc-Vx-jxh81xTO91h-f_xKQY53c6M0,,,
,,Dunbar Pavilion,,Tucson,AZ,,,,,,,,
,,#HashTagLunchBag,,Tucson,AZ,,,,,https://www.instagram.com/hashtaglunchbagtucson/,,,
